drug,protein
U314,581
U314,55847
U314,3146
U314,3309
U314,2990
U314,114548
U314,1017
U314,5771
U314,2475
U314,383
U314,941
U314,3593
U314,1791
U314,7031
U314,133522
U314,506
U314,3383
U314,3283
U314,2688
U314,7226
U314,6772
U314,3692
U314,5743
U314,1374
U314,3569
U314,3565
U314,3725
U314,8702
U314,2690
U314,1889
U314,7041
U314,922
U314,2208
U314,338
U314,3949
U314,4547
U314,6648
U314,51520
U314,3284
U314,1589
U314,1647
U314,580
U314,129831
U314,8314
U314,7157
U314,2033
U314,5888
U314,4288
U314,55065
U314,125
U314,126
U314,127
U314,2185
U314,8972
U314,8856
U314,2048
U314,2548
U314,6567
U314,217
U314,54205
U314,1429
U314,2932
U314,2923
U314,1544
U314,5292
U314,959
U314,8837
U314,4170
U314,331
U314,248
U314,4792
U314,572
U314,842
U314,1588
U314,595
U314,1029
U314,862
U314,51191
U314,983
U314,890
U314,891
U314,10598
U314,10197
U314,2538
U314,324
U314,2206
U314,3596
U314,5925
U314,31
U314,8644
U314,894
U314,1019
U314,1021
U314,9521
U314,4953
U314,5709
U314,6528
U314,5054
U314,486
U314,79719
U314,8517
U314,367
U314,3558
U314,3643
U314,29880
U314,4973
U314,6203
U314,1586
U314,3065
U314,51478
U314,2167
U314,6319
U314,952
U314,1803
U314,1025
U314,7099
U314,3586
U314,5465
U314,1432
U314,728
U314,9446
U314,558
U314,292
U314,8795
U314,4609
U314,4586
U314,6714
U314,3181
U314,9518
U314,1147
U314,3308
U314,6615
U314,3576
U314,8797
U314,29126
U314,10026
U314,8850
U314,6098
U314,355
U314,695
U314,6783
U314,5894
U314,472
U314,11200
U314,3156
U314,6347
U314,3248
U314,55872
U314,699
U314,991
U314,1410
U314,7042
U314,995
U314,5924
U314,10013
U314,5607
U314,6300
U314,332
U314,5347
U314,57820
U314,9656
U314,10769
U314,6774
U314,6294
U314,1080
U314,2064
U314,5371
U314,9611
U314,2645
U314,3767
U314,1591
U314,2720
U314,2670
U314,10232
U314,6850
U314,7076
U314,1956
U314,64400
U314,1786
U314,213
U314,6416
U314,328
U314,2629
U314,4982
U314,8600
U314,2264
U314,8671
U314,1490
U314,65010
U314,1676
U314,79444
U314,1548
U314,6548
U314,6549
U314,6550
U314,1789
U314,9563
U314,7224
U314,5524
U314,5609
U314,5591
U314,10112
U314,5175
U314,6531
U314,9734
U314,8553
U314,7704
U314,7295
U314,279
U314,4128
U314,23410
U314,7376
U314,11096
U314,5604
U314,1555
U314,2101
U314,2103
U314,2322
U314,262
U314,5021
U314,7097
U314,7052
U314,5443
U314,5337
U314,351
U314,4317
U314,5972
U314,999
U68,7357
U315,1555
U315,7124
U315,5970
U315,4792
U315,220
U315,5468
U315,6720
U315,1362
U315,3569
U315,6347
U315,8854
U315,57787
U315,207
U315,3553
U315,834
U315,355
U317,891
U317,995
U317,5347
U317,983
U317,2810
U317,581
U317,836
U317,842
U317,317
U317,596
U317,6647
U317,1384
U317,2099
U317,4318
U317,1956
U317,367
U317,3458
U317,5743
U317,5551
U317,3916
U317,4133
U317,3725
U317,5444
U317,841
U317,5578
U317,7040
U317,5563
U317,1906
U317,5599
U317,6774
U317,4790
U317,9388
U317,4001
U317,7528
U317,2064
U317,5594
U318,836
U318,4133
U318,596
U318,842
U318,581
U318,3725
U318,5444
U318,841
U318,5578
U318,7040
U318,5563
U318,1906
U318,1788
U318,4284
U319,50508
U319,27035
U319,54658
U319,1555
U319,595
U319,4846
U319,1889
U319,4843
U319,51
U319,31
U319,2194
U319,47
U319,2539
U319,6720
U319,3586
U319,34
U319,1962
U319,549
U319,3032
U319,1666
U319,1632
U319,4780
U319,4982
U319,3162
U319,8600
U319,43
U319,5970
U319,3725
U319,2932
U319,2353
U319,10598
U319,7422
U319,1571
U319,5243
U319,5743
U319,836
U319,2875
U319,1234
U319,6647
U319,3480
U319,823
U319,842
U319,100506742
U319,84676
U319,114907
U319,2542
U319,6517
U319,5594
U319,7124
U319,207
U319,2687
U319,5320
U319,3156
U319,84706
U319,1543
U319,1544
U319,7040
U319,5579
U319,10524
U319,958
U319,942
U319,6364
U319,4609
U319,847
U319,4792
U319,7295
U319,4311
U319,240
U319,5444
U319,3692
U319,3565
U319,6649
U319,6648
U319,51596
U319,2983
U319,4504
U319,7412
U319,3383
U319,6401
U319,1278
U319,4953
U319,4306
U319,23411
U319,1029
U319,999
U319,5578
U319,3952
U319,4790
U319,5054
U319,4282
U319,2152
U319,10026
U319,7498
U319,2805
U319,5328
U319,5327
U319,4023
U319,5644
U319,885
U319,4435
U319,5465
U319,2168
U319,5948
U319,627
U319,4915
U319,5467
U319,1401
U319,7351
U319,2064
U319,4353
U319,3651
U319,6514
U319,3630
U319,118429
U319,5066
U319,5340
U319,2596
U319,6319
U319,1906
U319,7352
U319,7011
U319,5468
U319,2641
U319,1071
U319,5697
U319,6646
U319,2028
U319,23549
U319,2171
U319,4322
U319,8972
U319,4440
U319,360
U319,366
U319,596
U319,2740
U319,4314
U319,3906
U319,6776
U319,6777
U319,8050
U319,506
U319,338
U319,80168
U319,10891
U319,3240
U319,338442
U319,9388
U319,3091
U319,139081
U319,1432
U319,9370
U319,7442
U319,4318
U319,162514
U319,57787
U319,5591
U319,317
U319,8989
U319,54205
U319,581
U319,135
U319,1137
U319,2555
U319,1490
U319,1499
U319,3569
U319,862
U319,1869
U319,3767
U319,2488
U319,1629
U319,3972
U319,387129
U319,140
U319,1958
U319,472
U319,1026
U319,463
U319,9244
U319,55775
U319,5923
U319,1017
U319,983
U319,1813
U319,7157
U319,7019
U319,79858
U319,4205
U319,4209
U319,6530
U319,3690
U319,51278
U319,23237
U319,134
U319,3291
U319,3290
U319,3708
U319,6337
U319,121278
U319,7042
U319,6261
U319,545
U319,1788
U319,7299
U319,100
U319,23410
U319,6622
U319,6513
U319,5728
U319,2569
U319,10018
U319,6262
U319,84876
U319,2908
U319,1513
U319,54
U319,5562
U319,338567
U319,11343
U319,3269
U319,51311
U319,7306
U319,761
U319,4133
U319,841
U319,5563
U319,5816
U319,1559
U319,3208
U319,590
U319,4128
U319,3576
U319,5604
U319,5605
U319,8682
U319,7001
U319,2026
U320,7124
U320,5743
U320,11185
U320,2688
U320,3991
U320,3484
U320,358
U322,5742
U322,5743
U322,6403
U322,43
U322,2670
U322,3481
U322,5879
U322,1543
U322,7124
U322,695
U322,5579
U322,240
U322,7150
U322,5595
U322,5594
U322,1557
U322,4790
U322,590
U322,1544
U322,3162
U322,7099
U322,4780
U322,1559
U322,1075
U322,1565
U322,1576
U322,3783
U322,8644
U322,4609
U322,5598
U322,1555
U322,3156
U322,1017
U322,595
U322,51191
U322,890
U322,1019
U322,578
U322,6476
U322,3938
U322,8824
U322,3565
U322,3596
U322,1588
U322,7040
U322,1026
U322,2206
U322,29110
U322,1025
U322,283871
U322,1244
U322,9429
U322,4851
U322,3692
U322,9734
U322,7128
U322,5468
U322,207
U322,59
U322,9076
U322,5010
U322,2994
U322,4586
U322,5783
U322,7422
U322,836
U322,842
U322,3725
U322,5599
U322,5601
U322,5562
U322,55869
U322,959
U322,5970
U322,8837
U322,598
U322,4170
U322,331
U322,248
U322,4792
U322,572
U322,3480
U322,3091
U322,2932
U322,4843
U322,7157
U322,1029
U322,862
U322,983
U322,891
U322,581
U322,54205
U322,10598
U322,4193
U322,596
U322,10197
U322,2538
U322,3630
U322,324
U322,3383
U322,2208
U322,5925
U322,7226
U322,2099
U322,31
U322,894
U322,1021
U322,9521
U322,4953
U322,5709
U322,6528
U322,5328
U322,5054
U322,4318
U322,486
U322,79719
U322,8517
U322,2353
U322,4312
U322,367
U322,3458
U322,3558
U322,3643
U322,6517
U322,29880
U322,4973
U322,6203
U322,1586
U322,1589
U322,3065
U322,51478
U322,2167
U322,6319
U322,7852
U322,952
U322,1803
U322,3569
U322,3586
U322,6513
U322,5465
U322,3717
U322,1432
U322,728
U322,9446
U322,558
U322,3290
U322,292
U322,8795
U322,6714
U322,3181
U322,9518
U322,1147
U322,3308
U322,6615
U322,3576
U322,8797
U322,29126
U322,10026
U322,8850
U322,6098
U322,355
U322,5816
U322,3208
U322,1499
U322,4128
U322,5604
U322,5605
U322,8682
U322,7001
U322,2026
U322,4133
U322,5444
U322,841
U322,5578
U322,5563
U322,1906
U322,2950
U322,896
U322,196
U322,5747
U322,7224
U322,9388
U322,8754
U322,1649
U322,89780
U322,999
U322,1525
U322,7431
U322,7097
U322,7290
U322,29946
U322,4023
U322,5241
U322,9971
U322,5924
U322,3713
U322,27165
U322,3495
U322,7082
U322,7299
U322,4846
U322,6360
U322,23621
U322,5770
U322,2694
U322,2548
U322,51135
U322,3067
U322,834
U322,2194
U322,356
U322,54658
U322,5916
U322,162514
U322,57787
U322,5591
U322,7442
U322,317
U322,8989
U322,353376
U322,1571
U322,5243
U322,2875
U322,1234
U322,6647
U322,823
U322,100506742
U322,84676
U322,114907
U322,2542
U322,2687
U322,5320
U322,84706
U322,10524
U322,958
U322,942
U322,6364
U322,847
U322,7295
U322,4311
U322,6649
U322,6648
U322,51596
U322,2983
U322,4504
U322,7412
U322,6401
U322,1278
U322,4306
U322,23411
U322,1029
U322,3952
U322,4282
U322,2152
U322,5582
U322,5590
U322,8972
U322,9075
U322,388
U322,4313
U322,2697
U322,55818
U322,154
U322,7051
U322,384
U322,84000
U322,279
U322,2770
U322,150
U322,351
U322,8817
U322,2006
U322,27232
U322,10859
U322,170680
U322,5950
U322,4254
U322,5580
U322,3198
U322,1437
U322,57817
U322,5947
U322,1435
U322,3603
U322,255738
U322,2309
U26,2194
U26,356
U26,7157
U26,842
U26,836
U26,4257
U26,64816
U26,993
U26,23300
U26,4843
U26,4780
U26,5594
U26,6817
U26,2052
U26,1586
U26,8644
U26,4313
U26,23621
U26,4025
U26,4790
U26,5243
U26,57787
U26,5294
U26,5580
U26,90865
U26,43
U26,8694
U26,4128
U26,22949
U26,1803
U26,4615
U26,4318
U26,847
U26,4023
U26,1588
U26,653361
U26,23678
U26,5406
U26,1312
U26,3569
U26,1437
U26,2206
U26,5924
U26,240
U26,891
U26,1017
U26,890
U26,6647
U26,6648
U26,5327
U26,5328
U26,4312
U26,3037
U26,596
U26,54205
U26,5747
U26,2548
U26,920
U26,4133
U26,581
U26,3725
U26,5444
U26,841
U26,5578
U26,7040
U26,5563
U26,1906
U26,6197
U26,7422
U26,3091
U26,54790
U26,995
U26,5347
U26,983
U26,2810
U26,317
U26,1384
U26,2099
U26,1956
U26,367
U26,3458
U26,5743
U26,5551
U26,3916
U26,7124
U26,3586
U26,5728
U26,728411
U26,1277
U26,6584
U26,5130
U26,7097
U26,834
U26,116236
U26,55937
U26,7534
U26,200186
U26,2980
U26,3416
U26,2736
U26,3552
U26,8609
U26,5468
U26,1719
U26,7226
U26,8649
U26,2048
U26,6035
U26,1728
U26,3162
U26,279
U26,3383
U26,5226
U26,5581
U26,59
U26,4129
U26,2321
U26,3791
U26,2324
U26,6513
U26,6517
U26,1543
U26,3553
U26,4609
U26,1026
U26,1950
U26,695
U26,3815
U26,3290
U26,8647
U26,11156
U26,23411
U26,4088
U26,7122
U26,362
U26,406937
U26,1958
U26,7099
U26,5595
U26,5562
U26,358
U26,3320
U26,3309
U26,6774
U26,1499
U26,100506658
U26,1459
U26,27022
U26,7042
U26,5223
U26,8087
U26,8743
U26,1649
U26,207
U26,5027
U26,5742
U26,7150
U26,2697
U26,5733
U26,5970
U26,6373
U26,2920
U26,2950
U26,2064
U26,9429
U26,8816
U26,142
U26,8856
U26,9970
U26,196
U26,5925
U26,11200
U26,7412
U26,6401
U26,3576
U26,31
U26,3558
U26,3643
U26,598
U26,1364
U26,332
U26,4353
U26,5465
U26,5467
U26,6347
U26,1545
U26,1576
U26,857
U26,50506
U26,3297
U26,595
U26,4846
U26,3315
U26,1401
U26,3627
U26,3692
U26,1147
U26,6772
U26,10598
U26,5054
U26,6696
U26,650
U26,860
U26,2932
U26,1281
U26,1544
U26,1029
U26,11186
U26,7153
U26,862
U26,51191
U26,1869
U26,1870
U26,55
U26,1509
U26,7056
U26,3486
U26,3481
U26,6649
U26,8972
U26,959
U26,3659
U26,5447
U26,5709
U26,2065
U26,2100
U26,5579
U26,5894
U26,2002
U26,4792
U26,2152
U26,7498
U26,5118
U26,9520
U26,3099
U26,4824
U26,4953
U26,5921
U26,2353
U26,6783
U26,2944
U26,2946
U26,1558
U26,8288
U26,23028
U26,4217
U26,10628
U26,9963
U26,7190
U26,7295
U26,7299
U26,3308
U26,7431
U26,2710
U26,7494
U26,7057
U26,7421
U26,19
U26,1392
U26,672
U26,6566
U26,8795
U26,2475
U26,5599
U26,3717
U26,51085
U26,627
U26,10062
U26,23373
U26,283871
U26,4170
U26,5806
U26,9212
U26,1051
U26,6590
U26,2147
U26,10595
U26,999
U26,114548
U26,9370
U26,4204
U26,7384
U26,4729
U26,80331
U26,3178
U26,1557
U26,1432
U26,54600
U26,7082
U26,8061
U26,4067
U26,200959
U26,1965
U26,84329
U26,4586
U26,5025
U26,5781
U26,1571
U26,3949
U26,9100
U26,348
U26,3795
U26,2645
U26,6319
U26,1385
U26,4899
U26,51176
U26,8312
U26,8313
U26,3605
U26,468
U26,5291
U26,4803
U26,2185
U26,5582
U26,5590
U26,7357
U26,2247
U26,5321
U26,3551
U195,5222
U195,4582
U195,4843
U195,5743
U195,1543
U195,1545
U195,1429
U195,27032
U195,1244
U195,7222
U195,162514
U195,5530
U195,240
U195,4128
U195,4129
U195,942
U195,10495
U195,55107
U195,4284
U195,11104
U195,135
U195,5465
U195,4852
U195,6648
U195,5550
U323,5599
U323,6774
U323,4790
U323,9388
U323,4001
U323,7528
U323,2064
U323,5594
U323,5742
U323,5743
U323,6403
U323,43
U323,2670
U323,3481
U323,5879
U323,1543
U323,7124
U323,695
U323,5579
U323,240
U323,7150
U323,5595
U323,1557
U323,590
U323,1544
U323,3162
U323,7099
U323,4780
U323,1559
U323,1075
U323,1565
U323,1576
U323,3783
U323,4953
U323,7357
U323,6198
U323,836
U323,4133
U323,596
U323,842
U323,581
U323,3725
U323,5444
U323,841
U323,5578
U323,7040
U323,5563
U323,1906
U323,2923
U323,1728
U323,279
U323,3383
U323,4318
U323,5970
U323,5582
U323,4792
U323,2353
U323,1386
U323,1385
U323,3553
U323,3569
U323,1437
U323,7157
U323,6401
U323,5175
U323,7422
U323,2247
U323,6714
U323,9479
U323,23542
U323,595
U323,598
U323,332
U323,4170
U323,5777
U323,2596
U323,50506
U323,4846
U323,4312
U323,4313
U323,4314
U323,4319
U323,5328
U323,1508
U323,2194
U323,5770
U323,3636
U323,5733
U323,9516
U323,894
U323,51191
U323,1017
U323,1019
U323,1021
U323,1026
U323,356
U323,4843
U323,834
U323,339221
U323,1401
U323,23621
U323,476
U323,5468
U323,6271
U323,207
U323,10062
U323,18
U323,54659
U323,5243
U323,1499
U323,2099
U323,355
U323,331
U323,276
U323,5465
U323,2548
U323,4586
U323,7412
U323,7852
U323,54658
U323,25818
U323,8856
U323,7291
U323,1558
U323,6850
U323,1571
U323,5590
U323,8972
U324,5594
U324,2100
U324,5530
U324,5468
U324,4312
U324,4843
U324,7124
U324,5970
U324,10598
U324,3551
U324,8644
U324,3162
U324,983
U324,5743
U324,6590
U324,2950
U324,3725
U324,240
U324,1576
U324,5709
U324,581
U324,836
U324,3383
U324,5599
U324,2099
U324,596
U324,6772
U324,1545
U324,1543
U324,1544
U324,8856
U324,9970
U324,196
U324,7412
U324,6401
U324,3643
U324,207
U324,6517
U324,2944
U324,2946
U324,7498
U324,3037
U324,2101
U324,50943
U324,329
U324,330
U324,7082
U324,4792
U324,1432
U324,3576
U324,659
U324,6197
U324,5341
U324,55968
U324,4318
U324,90550
U324,9075
U324,4790
U324,2939
U324,2687
U324,51582
U324,1548
U324,2729
U324,1645
U324,3569
U324,5465
U325,958
U325,941
U325,942
U325,6667
U325,339221
U325,1375
U325,5243
U325,10013
U325,728411
U325,6584
U325,5130
U325,7097
U325,834
U325,116236
U325,55937
U325,7534
U325,200186
U325,2980
U325,3416
U325,2736
U325,5530
U325,3551
U325,8644
U325,2101
U325,50943
U325,329
U325,330
U325,659
U325,6197
U325,5341
U325,55968
U325,90550
U325,9075
U325,949
U325,2641
U325,3630
U325,60
U325,7726
U325,5111
U325,6927
U325,3172
U325,213
U325,7351
U325,162514
U325,54822
U325,558
U325,4878
U325,5443
U325,3934
U325,4879
U325,7941
U325,4776
U325,4284
U325,10768
U325,56952
U325,57817
U325,8074
U325,5481
U325,100
U325,356
U325,4257
U325,64816
U325,993
U325,23300
U325,6817
U325,2052
U325,1586
U325,4025
U325,57787
U325,5294
U325,90865
U325,8694
U325,22949
U325,1803
U325,4615
U325,51311
U325,7306
U325,761
U325,3931
U325,10280
U325,4129
U325,407029
U325,55872
U325,7137
U325,4851
U325,51094
U325,4133
U325,1906
U325,5610
U325,5644
U325,885
U325,4435
U325,2168
U325,5948
U325,3156
U325,4915
U325,3651
U325,6514
U325,118429
U325,5066
U325,5340
U325,2596
U325,7352
U325,7011
U325,1071
U325,5697
U325,6646
U325,2028
U325,23549
U325,2171
U325,4322
U325,4440
U325,360
U325,366
U325,2740
U325,4314
U325,3906
U325,6776
U325,6777
U325,5816
U325,1559
U325,3208
U325,590
U325,5604
U325,5605
U325,8682
U325,7001
U325,2026
U325,6403
U325,2670
U325,5879
U325,695
U325,7099
U325,1075
U325,1565
U325,3783
U325,5034
U325,2208
U325,3689
U325,728
U325,6915
U325,10544
U325,59
U325,9971
U325,2335
U325,355
U325,1019
U325,239
U325,9817
U325,59272
U325,7189
U325,9446
U325,2865
U325,7350
U325,2572
U325,10026
U325,1843
U325,6622
U325,8678
U325,81631
U325,2668
U325,1270
U327,8989
U331,836
U331,1545
U331,891
U331,4233
U331,3791
U331,1543
U331,3725
U331,5292
U331,3091
U331,948
U331,7498
U331,5305
U331,55509
U331,1906
U331,2936
U331,5243
U331,7150
U331,240
U331,355
U331,5468
U331,10062
U331,2932
U331,52
U331,100
U331,1612
U331,7376
U321,3569
U321,1269
U321,2335
U321,2932
U321,1020
U321,114548
U321,3654
U321,4803
U321,7040
U321,581
U321,596
U321,7412
U321,4792
U321,4131
U321,1128
U321,1268
U321,3458
U321,4915
U332,2923
U332,1544
U332,2208
U332,5970
U332,7124
U332,3156
U332,3689
U332,5447
U332,3630
U332,836
U332,240
U332,3569
U332,728
U332,5579
U332,6915
U332,847
U332,6647
U332,4843
U332,2950
U332,3553
U332,3576
U332,3037
U332,4353
U332,10544
U332,59
U332,1432
U332,57787
U332,7040
U332,9971
U332,2335
U332,5034
U332,23621
U332,355
U332,100
U332,5468
U332,5599
U332,2475
U332,23411
U332,596
U332,5743
U332,11185
U332,2688
U332,3991
U332,3484
U332,358
U332,1139
U332,10280
U332,10400
U332,3162
U332,60674
U332,7424
U332,1119
U332,1137
U332,3458
U332,9677
U332,2099
U332,4609
U332,1027
U332,2309
U332,595
U332,1017
U332,1019
U27,5742
U27,5743
U27,6403
U27,43
U27,2670
U27,3481
U27,5879
U27,1543
U27,7124
U27,695
U27,5579
U27,240
U27,7150
U27,5595
U27,5594
U27,1557
U27,4790
U27,590
U27,1544
U27,3162
U27,7099
U27,4780
U27,1559
U27,1075
U27,1565
U27,1576
U27,3783
U27,2224
U335,8989
U335,7054
U335,1644
U335,7001
U336,5924
U336,5468
U336,1588
U336,6715
U336,23410
U336,2305
U336,6256
U336,51206
U336,627
U336,7099
U336,4843
U336,581
U336,3791
U336,6774
U336,1432
U333,8972
U333,2152
U333,58157
U333,43
U333,7299
U333,5770
U333,3558
U333,3586
U333,1437
U333,3458
U333,7124
U333,8989
U333,3065
U333,1266
U333,5967
U333,1991
U333,9863
U333,60
U333,316
U333,5222
U333,4582
U333,4843
U333,5970
U333,5743
U333,1543
U333,1545
U333,196
U333,1429
U333,27032
U333,1244
U333,7222
U333,162514
U333,5530
U333,240
U333,4128
U333,4129
U333,942
U333,10495
U333,55107
U333,11104
U333,135
U333,5465
U333,4852
U333,6648
U333,5579
U333,814
U333,1385
U333,627
U333,6348
U333,4133
U333,1571
U333,4023
U333,2670
U333,6716
U333,4775
U333,836
U333,581
U333,842
U333,596
U333,7157
U333,2224
U333,3553
U333,4353
U333,4790
U347,4233
U347,3932
U30,5594
U30,7376
U30,6523
U30,3759
U30,1401
U30,1814
U30,836
U30,6367
U30,335
U30,29925
U30,3320
U30,7450
U30,811
U30,7299
U30,7306
U30,1638
U30,229
U30,6319
U30,5562
U30,5054
U30,26762
U30,706
U30,6514
U30,10159
U30,2944
U348,836
U348,4133
U348,596
U348,842
U348,581
U348,3725
U348,5444
U348,841
U348,5578
U348,7040
U348,5563
U348,1906
U348,5034
U348,5562
U348,1543
U348,43
U348,1576
U348,2475
U348,8945
U348,1571
U348,1559
U348,2194
U348,356
U348,7157
U348,4257
U348,64816
U348,993
U348,23300
U348,4843
U348,4780
U348,5594
U348,6817
U348,2052
U348,1586
U348,8644
U348,4313
U348,23621
U348,4025
U348,4790
U348,5243
U348,57787
U348,5294
U348,5580
U348,90865
U348,8694
U348,4128
U348,22949
U348,1803
U348,4615
U348,4318
U348,847
U348,5742
U348,5743
U348,7150
U348,2697
U348,5733
U348,4312
U348,1956
U348,5970
U348,6373
U348,2920
U348,207
U348,2950
U348,7124
U348,2064
U348,240
U348,3383
U348,9429
U348,8816
U348,5327
U348,5328
U348,142
U348,8856
U348,9970
U348,196
U348,5468
U348,891
U348,983
U348,1026
U348,5925
U348,11200
U348,3309
U348,7412
U348,6401
U348,3569
U348,3553
U348,3576
U348,31
U348,3458
U348,3558
U348,6647
U348,3643
U348,6517
U348,598
U348,1364
U348,332
U348,4353
U348,5465
U348,5467
U348,6347
U348,1545
U348,3091
U348,857
U348,1277
U348,50506
U348,3297
U348,595
U348,3552
U348,4846
U348,7422
U348,3586
U348,3315
U348,1401
U348,3627
U348,3692
U348,1147
U348,6772
U348,10598
U348,5054
U348,6696
U348,650
U348,860
U348,2932
U348,1281
U348,1544
U348,2099
U348,1029
U348,11186
U348,7153
U348,4609
U348,862
U348,51191
U348,1869
U348,1870
U348,55
U348,1509
U348,7056
U348,367
U348,3486
U348,3481
U348,6649
U348,8972
U348,959
U348,3659
U348,3162
U348,5447
U348,5728
U348,5709
U348,2065
U348,2100
U348,5579
U348,5894
U348,2002
U348,4792
U348,2152
U348,7498
U348,1950
U348,5118
U348,9520
U348,3099
U348,4824
U348,4953
U348,1728
U348,5921
U348,2353
U348,6783
U348,2944
U348,2946
U348,3037
U348,653361
U348,1558
U348,8288
U348,23028
U348,4217
U348,10628
U348,9963
U348,7190
U348,3320
U348,7295
U348,7299
U348,3308
U348,7431
U348,2710
U348,7494
U348,7057
U348,7421
U348,19
U348,6774
U348,1392
U348,672
U348,6566
U348,8795
U348,5599
U348,3717
U348,51085
U348,627
U348,10062
U348,23373
U348,283871
U348,4170
U348,5806
U348,9212
U348,6513
U348,1051
U348,6590
U348,2147
U348,10595
U348,999
U348,114548
U348,2548
U348,9370
U348,4204
U348,7384
U348,4729
U348,80331
U348,3178
U348,1557
U348,1432
U348,54600
U348,23411
U348,5595
U348,7082
U348,8061
U348,4067
U348,200959
U348,1965
U348,84329
U348,4586
U348,5025
U348,5781
U348,3949
U348,9100
U348,348
U348,1312
U348,3795
U348,2645
U348,6319
U348,1385
U348,1958
U348,4899
U348,7122
U348,51176
U348,8312
U348,8313
U348,3605
U348,468
U348,5291
U348,4803
U348,2185
U348,1499
U348,6197
U348,728411
U348,6584
U348,5130
U348,7097
U348,834
U348,116236
U348,55937
U348,7534
U348,200186
U348,2980
U348,3416
U348,2736
U348,1553
U348,8609
U348,1719
U348,7226
U348,8649
U348,2048
U348,6035
U348,6403
U348,2670
U348,5879
U348,695
U348,590
U348,7099
U348,1075
U348,1565
U348,3783
U348,2694
U348,2538
U348,4851
U348,51135
U348,3067
U348,2911
U348,2939
U348,2687
U348,51582
U348,1548
U348,2729
U348,1645
U348,5582
U348,5590
U348,2205
U348,1017
U348,1019
U348,4314
U348,239
U348,9817
U348,59272
U348,6667
U348,339221
U348,1375
U348,5770
U348,10013
U338,506
U338,23411
U338,5468
U338,3725
U338,3565
U338,2100
U338,2099
U338,3284
U338,3283
U338,8078
U338,836
U338,2263
U338,114548
U338,207
U338,22949
U338,5243
U338,596
U338,581
U338,23373
U338,995
U338,3491
U338,2346
U338,5599
U338,3162
U338,23435
U338,1906
U338,5034
U338,5562
U338,1543
U338,5530
U338,4312
U338,4843
U338,7124
U338,5970
U338,10598
U338,3551
U338,8644
U338,983
U338,5743
U338,6590
U338,2950
U338,240
U338,1576
U338,5709
U338,3383
U338,6772
U338,1545
U338,1544
U338,8856
U338,9970
U338,196
U338,7412
U338,6401
U338,3643
U338,6517
U338,2944
U338,2946
U338,7498
U338,3037
U338,2101
U338,50943
U338,329
U338,330
U338,7082
U338,4792
U338,1432
U338,3576
U338,659
U338,6197
U338,5341
U338,55968
U338,4318
U338,90550
U338,9075
U338,4790
U338,6667
U338,339221
U338,1375
U338,5770
U338,10013
U338,5594
U338,2208
U338,3156
U338,3689
U338,5447
U338,3630
U338,3569
U338,728
U338,5579
U338,6915
U338,847
U338,6647
U338,3553
