symptom,protein
C3714756,8481
C3714756,8842
C3714756,79944
C3714756,3070
C3714756,3040
C3714756,29925
C3714756,5075
C3714756,9378
C3714756,4867
C3714756,2018
C3714756,5422
C3714756,51114
C3714756,29072
C3714756,59
C3714756,5191
C3714756,9841
C3714756,5447
C3714756,5979
C3714756,7490
C3714756,253738
C3714756,582
C3714756,8924
C3714756,3984
C3714756,2979
C3714756,25794
C3714756,4998
C3714756,25942
C3714756,4728
C3714756,7474
C3714756,284058
C3714756,7025
C3714756,64324
C3714756,10841
C3714756,22995
C3714756,120534
C3714756,473
C3714756,6497
C3714756,1954
C3714756,2131
C3714756,5831
C3714756,4089
C3714756,6567
C3714756,1201
C3714756,1387
C3714756,51099
C3714756,9829
C3714756,7862
C3714756,9289
C3714756,80746
C3714756,6683
C3714756,54903
C3714756,5468
C3714756,23394
C0020796,10535
C0020796,6709
C0020796,10585
C0020796,55624
C0020796,11277
C0020796,54820
C0020796,51091
C0020796,10479
C0020796,5296
C0020796,7314
C0020796,471
C0020796,55275
C0020796,55704
C0020796,3763
C0020796,6792
C0020796,103
C0020796,2218
C0020796,25939
C0020796,2271
C0020796,3423
C0020796,2074
C0020796,51807
C0020796,22931
C0020796,3329
C0020796,4204
C0020796,2261
C0020796,701
C0020796,1193
C0020796,7737
C0020796,29954
C0020796,9215
C0018776,9132
C0018776,2707
C0018776,5077
C0018776,2070
C0018776,5269
C0018776,81624
C0018776,10804
C0018776,4286
C0018776,7399
C0018776,64072
C0018776,84131
C0018776,4627
C0018776,5456
C0018776,23562
C0018776,126326
C0018776,525
C0018776,4647
C0018776,50617
C0018776,478
C0018776,1280
C0018776,1690
C0018776,1687
C0018776,9381
C0018776,1749
C0018776,2706
C0018776,117531
C0018776,23126
C0018776,1287
C0018776,1678
C0018776,7466
C0018776,4646
C0018776,55699
C0018776,51168
C0018776,25861
C0042571,773
C0042571,801
C0042571,805
C0042571,2057
C0042571,845
C0042571,7148
C0042571,6262
C0042571,10019
C0042571,54790
C0042571,567
C0042571,4771
C0042571,5155
C0042571,4352
C0042571,10345
C0042571,4668
C0042571,7428
C0042571,4647
C0042571,54805
C0042571,3736
C0042571,1690
C0042571,477
C0042571,4598
C0042571,27010
C0042571,808
C0042571,3717
C0042571,4615
C0042571,3728
C0234133,2639
C0234133,6310
C0234133,9031
C0234133,25793
C0234133,5982
C0234133,11277
C0234133,5663
C0234133,5274
C0234133,2006
C0234133,3984
C0234133,27089
C0234133,25814
C0234133,8722
C0234133,1356
C0234133,1593
C0234133,26608
C0234133,9569
C0234133,54982
C0234133,4668
C0234133,25974
C0234133,3251
C0234133,7461
C0234133,5354
C0234133,6314
C0234133,23474
C0234133,5654
C0234133,51601
C0234133,2969
C0234132,2521
C0234132,5191
C0234132,26580
C0234132,3748
C0234132,8867
C0234132,10166
C0234132,8398
C0234132,25814
C0234132,10280
C0234132,1593
C0234132,6531
C0234132,6663
C0234132,10134
C0234132,5264
C0234132,4668
C0234132,8575
C0234132,9255
C0234132,23064
C0234132,8139
C0234132,9829
C0234132,224
C0234132,5354
C0234132,4137
C0234132,7274
C0234132,4001
C0234132,3425
C0234132,11160
C0234132,2632
C0234378,4519
C0234378,2643
C0234378,2521
C0234378,6311
C0234378,1293
C0234378,11128
C0234378,4539
C0234378,11315
C0234378,2332
C0234378,4514
C0234378,4536
C0234378,55703
C0234378,4535
C0234378,9217
C0234378,8575
C0234378,3752
C0234378,4541
C0234378,950
C0234378,4538
C0234378,4540
C0234378,4508
